,time_step,value_na,value,anomalous,time,time_ms
2341,2342.0,590.9861689081528,674.5183140929795,1.0,2022-02-25 17:43:07.776295662,1645810987776
2342,2343.0,572.7494501101577,656.2815952949842,1.0,2022-02-25 18:01:21.858669758,1645812081858
2343,2344.0,585.0928467482321,569.1267715929686,0.0,2022-02-25 18:19:29.242979765,1645813169242
2344,2345.0,573.8750260876525,557.9089509323891,0.0,2022-02-25 18:37:52.439899445,1645814272439
2345,2346.0,521.4801954655265,505.51412031026314,0.0,2022-02-25 18:56:14.049163580,1645815374049
2346,2347.0,578.3642528239172,562.3981776686538,0.0,2022-02-25 19:14:42.784334660,1645816482784
2347,2348.0,533.6541506885355,517.6880755332721,0.0,2022-02-25 19:32:58.755336046,1645817578755
2348,2349.0,556.7046295730559,648.6654453704174,1.0,2022-02-25 19:51:14.236794710,1645818674236
2349,2350.0,606.101102143049,698.0619179404106,1.0,2022-02-25 20:09:33.676696777,1645819773676
2350,2351.0,645.0109044953138,736.9717202926753,1.0,2022-02-25 20:27:52.006521463,1645820872006
2351,2352.0,636.7623011486835,728.723116946045,1.0,2022-02-25 20:46:15.922332048,1645821975922
2352,2353.0,594.7764622073896,686.7372780047511,1.0,2022-02-25 21:04:35.157268286,1645823075157
2353,2354.0,580.2867694165681,672.2475852139297,1.0,2022-02-25 21:22:49.463130951,1645824169463
2354,2355.0,542.5733125414451,634.5341283388067,1.0,2022-02-25 21:41:19.137641907,1645825279137
2355,2356.0,588.6562450095788,680.6170608069402,1.0,2022-02-25 21:59:52.158721924,1645826392158
2356,2357.0,583.4837339839104,675.4445497812718,1.0,2022-02-25 22:18:18.268973112,1645827498268
2357,2358.0,519.7856659291051,611.7464817264666,1.0,2022-02-25 22:36:36.340546608,1645828596340
2358,2359.0,559.1253020818995,651.086117879261,1.0,2022-02-25 22:54:50.342636108,1645829690342
2359,2360.0,600.352118409854,692.3129342072156,1.0,2022-02-25 23:13:14.650153160,1645830794650
2360,2361.0,576.2248462701292,668.1856620674909,1.0,2022-02-25 23:31:22.410435677,1645831882410
2361,2362.0,598.6455426145033,690.6063584118648,1.0,2022-02-25 23:49:22.068656683,1645832962068
2362,2363.0,587.8460852971872,571.8800101419239,0.0,2022-02-26 00:07:57.056293011,1645834077056
2363,2364.0,591.953124173092,575.9870490178286,0.0,2022-02-26 00:26:16.466988802,1645835176466
2364,2365.0,588.845615356034,572.8795402007705,0.0,2022-02-26 00:44:37.706144810,1645836277706
2365,2366.0,552.6544048458347,536.6883296905713,0.0,2022-02-26 01:02:53.123422623,1645837373123
2366,2367.0,540.3835386213209,524.4174634660575,0.0,2022-02-26 01:21:46.287652254,1645838506287
2367,2368.0,525.9848877828035,510.0188126275401,0.0,2022-02-26 01:40:19.364642620,1645839619364
2368,2369.0,614.5011655191868,598.5350903639234,0.0,2022-02-26 01:58:39.943576336,1645840719943
2369,2370.0,609.4563455438973,593.4902703886338,0.0,2022-02-26 02:16:55.709481239,1645841815709
2370,2371.0,586.9131731695458,570.9470980142825,0.0,2022-02-26 02:35:10.568195820,1645842910568
2371,2372.0,570.5658520005114,554.5997768452481,0.0,2022-02-26 02:53:51.601789236,1645844031601
2372,2373.0,567.84962756674,551.8835524114767,0.0,2022-02-26 03:12:03.329878807,1645845123329
2373,2374.0,604.1177003506447,588.1516251953814,0.0,2022-02-26 03:30:35.294593811,1645846235294
2374,2375.0,562.870398284239,546.9043231289755,0.0,2022-02-26 03:48:54.519490242,1645847334519
2375,2376.0,487.97136702030764,472.0052918650441,0.0,2022-02-26 04:07:00.953941584,1645848420953
2376,2377.0,578.3142182184392,562.3481430631758,0.0,2022-02-26 04:25:24.238555670,1645849524238
2377,2378.0,550.0359445731426,534.0698694178792,0.0,2022-02-26 04:43:48.325136900,1645850628325
2378,2379.0,586.7214975714661,570.7554224162028,0.0,2022-02-26 05:01:56.813358307,1645851716813
2379,2380.0,603.8857780087325,587.9197028534692,0.0,2022-02-26 05:20:25.702529669,1645852825702
2380,2381.0,517.634942585389,501.6688674301255,0.0,2022-02-26 05:38:46.060122490,1645853926060
2381,2382.0,526.5322191067279,510.56614395146437,0.0,2022-02-26 05:56:54.472099304,1645855014472
2382,2383.0,584.7820919399406,568.8160167846773,0.0,2022-02-26 06:15:18.209381819,1645856118209
2383,2384.0,553.1840208149252,537.217945659662,0.0,2022-02-26 06:33:39.256963253,1645857219256
2384,2385.0,544.4952904990524,528.5292153437891,0.0,2022-02-26 06:52:02.016285181,1645858322016
2385,2386.0,567.0195019868913,551.0534268316279,0.0,2022-02-26 07:10:39.347567081,1645859439347
2386,2387.0,584.8986510575317,568.9325759022682,0.0,2022-02-26 07:29:02.543042421,1645860542543
2387,2388.0,640.161506312088,708.8153738123384,1.0,2022-02-26 07:47:25.903387308,1645861645903
2388,2389.0,578.0868847118879,646.7407522121381,1.0,2022-02-26 08:05:50.326913357,1645862750326
2389,2390.0,522.8031083222656,633.9350491369111,1.0,2022-02-26 08:23:55.304301262,1645863835304
2390,2391.0,560.0043998890595,671.1363407037048,1.0,2022-02-26 08:42:08.215993643,1645864928215
2391,2392.0,529.3068082668516,640.4387490814969,1.0,2022-02-26 09:00:36.408119917,1645866036408
2392,2393.0,533.7147244987755,644.8466653134207,1.0,2022-02-26 09:18:57.502212047,1645867137502
2393,2394.0,558.6319417557744,669.7638825704197,1.0,2022-02-26 09:37:09.412055969,1645868229412
2394,2395.0,588.4106727847729,699.5426135994181,1.0,2022-02-26 09:55:21.188079596,1645869321188
2395,2396.0,566.651671039141,757.4964294726084,1.0,2022-02-26 10:13:31.921079874,1645870411921
2396,2397.0,594.5620639184918,785.4068223519592,1.0,2022-02-26 10:31:45.642915249,1645871505642
2397,2398.0,529.6624326641805,720.5071910976479,1.0,2022-02-26 10:50:07.270324707,1645872607270
2398,2399.0,604.2741290399645,715.4060698546097,1.0,2022-02-26 11:08:20.465943336,1645873700465
2399,2400.0,582.3467893726124,693.4787301872576,1.0,2022-02-26 11:26:44.760426283,1645874804760
2400,2401.0,653.0395040928469,764.1714449074922,1.0,2022-02-26 11:45:00.472190380,1645875900472
2401,2402.0,575.7803749518916,602.2923731110233,0.0,2022-02-26 12:03:19.315775633,1645876999315
2402,2403.0,593.8703891825032,620.3823873416349,0.0,2022-02-26 12:21:37.458794355,1645878097458
2403,2404.0,581.7064685188259,660.3413959717114,0.0,2022-02-26 12:39:56.376273155,1645879196376
2404,2405.0,613.9951779381489,692.6301053910344,0.0,2022-02-26 12:58:32.027583361,1645880312027
2405,2406.0,597.5566239278576,780.4916351047237,1.0,2022-02-26 13:16:55.749347687,1645881415749
2406,2407.0,551.7926584850564,630.4275859379419,0.0,2022-02-26 13:35:05.434976578,1645882505434
2407,2408.0,544.8233788769569,623.4583063298425,0.0,2022-02-26 13:53:14.628563881,1645883594628
2408,2409.0,605.7057043343867,684.3406317872724,0.0,2022-02-26 14:11:26.689082384,1645884686689
2409,2410.0,543.1895167539308,621.8244442068163,0.0,2022-02-26 14:29:43.946377039,1645885783946
2410,2411.0,619.6403285534838,698.2752560063692,0.0,2022-02-26 14:48:04.860227346,1645886884860
2411,2412.0,632.0244856615958,710.6594131144813,0.0,2022-02-26 15:06:37.588807583,1645887997588
2412,2413.0,630.5259326012683,709.1608600541539,0.0,2022-02-26 15:24:56.940809488,1645889096940
2413,2414.0,583.8803236761706,662.5152511290563,0.0,2022-02-26 15:43:33.163497925,1645890213163
2414,2415.0,524.572844721449,603.2077721743345,0.0,2022-02-26 16:01:56.478299618,1645891316478
2415,2416.0,640.0017235712227,718.6366510241083,0.0,2022-02-26 16:19:54.737941504,1645892394737
2416,2417.0,558.0277126863482,636.6626401392338,0.0,2022-02-26 16:38:24.777733326,1645893504777
2417,2418.0,573.8721781995184,652.507105652404,0.0,2022-02-26 16:56:46.226072311,1645894606226
2418,2419.0,599.3307000040703,677.9656274569558,0.0,2022-02-26 17:14:48.766730070,1645895688766
2419,2420.0,558.5514570464244,637.1863844993101,0.0,2022-02-26 17:32:54.630089045,1645896774630
2420,2421.0,508.048181182716,586.6831086356016,0.0,2022-02-26 17:51:23.847034693,1645897883847
2421,2422.0,608.0043418911838,686.6392693440695,0.0,2022-02-26 18:09:48.361200094,1645898988361
2422,2423.0,593.3682266173932,672.0031540702788,0.0,2022-02-26 18:28:06.494781017,1645900086494
2423,2424.0,581.3194903282878,659.9544177811732,0.0,2022-02-26 18:46:25.518696547,1645901185518
2424,2425.0,599.6406099824067,678.2755374352922,0.0,2022-02-26 19:04:36.584493399,1645902276584
2425,2426.0,586.1571693283353,664.7920967812207,0.0,2022-02-26 19:23:09.196237087,1645903389196
2426,2427.0,576.8881816744176,655.5231091273032,0.0,2022-02-26 19:41:30.861426353,1645904490861
2427,2428.0,582.2882443701476,660.9231718230332,0.0,2022-02-26 20:00:00.359886646,1645905600359
2428,2429.0,550.7975972297223,629.432524682608,0.0,2022-02-26 20:18:14.706573009,1645906694706
2429,2430.0,580.0852754686271,658.7202029215126,0.0,2022-02-26 20:36:44.400744915,1645907804400
2430,2431.0,598.2512827150066,676.886210167892,0.0,2022-02-26 20:54:57.080639601,1645908897080
2431,2432.0,575.7365735181942,654.3715009710796,0.0,2022-02-26 21:13:33.865184546,1645910013865
2432,2433.0,595.7089600903626,674.3438875432481,0.0,2022-02-26 21:31:45.828284264,1645911105828
2433,2434.0,572.0932663674935,650.728193820379,0.0,2022-02-26 21:50:20.647497654,1645912220647
2434,2435.0,594.2565782503167,672.8915057032024,0.0,2022-02-26 22:08:45.684787989,1645913325684
2435,2436.0,592.5451646651873,671.1800921180728,0.0,2022-02-26 22:27:11.439708710,1645914431439
2436,2437.0,575.2267972347549,653.8617246876405,0.0,2022-02-26 22:45:34.049498558,1645915534049
2437,2438.0,556.422801789886,635.0577292427716,0.0,2022-02-26 23:04:07.322241306,1645916647322
2438,2439.0,624.6961986911502,703.3311261440359,0.0,2022-02-26 23:22:47.520662784,1645917767520
2439,2440.0,608.3711190831818,687.0060465360674,0.0,2022-02-26 23:41:06.186118841,1645918866186
2440,2441.0,605.0167742474015,683.6517017002872,0.0,2022-02-26 23:59:57.643274784,1645919997643
2441,2442.0,567.8523436727942,646.4872711256797,0.0,2022-02-27 00:18:16.604258537,1645921096604
2442,2443.0,628.1997373648621,706.8346648177477,0.0,2022-02-27 00:36:38.140005350,1645922198140
2443,2444.0,644.4686582083289,723.1035856612144,0.0,2022-02-27 00:55:16.327779531,1645923316327
2444,2445.0,594.9578466427668,673.5927740956523,0.0,2022-02-27 01:13:36.972103357,1645924416972
2445,2446.0,593.0215006479983,671.6564281008838,0.0,2022-02-27 01:31:52.329056501,1645925512329
2446,2447.0,601.2760666161676,679.9109940690531,0.0,2022-02-27 01:50:17.463876724,1645926617463
2447,2448.0,580.0520779852395,658.6870054381251,0.0,2022-02-27 02:08:45.131035565,1645927725131
2448,2449.0,574.5073635945104,653.1422910473958,0.0,2022-02-27 02:27:10.342308283,1645928830342
2449,2450.0,588.1301139738538,666.7650414267392,0.0,2022-02-27 02:45:44.429639578,1645929944429
2450,2451.0,616.5194952447093,787.3691469121997,1.0,2022-02-27 03:03:48.233903408,1645931028233
2451,2452.0,574.3501684963346,745.1998201638249,1.0,2022-02-27 03:22:25.625213623,1645932145625
2452,2453.0,584.8849305513287,755.7345822188191,1.0,2022-02-27 03:40:53.340749502,1645933253340
2453,2454.0,560.7696612758975,731.6193129433879,1.0,2022-02-27 03:59:05.223409176,1645934345223
2454,2455.0,551.7929950453203,722.6426467128107,1.0,2022-02-27 04:17:43.808158636,1645935463808
2455,2456.0,567.4525120600348,738.3021637275252,1.0,2022-02-27 04:36:15.235372066,1645936575235
2456,2457.0,537.4416088397322,708.2912605072225,1.0,2022-02-27 04:54:28.931428671,1645937668931
2457,2458.0,565.2861282564943,736.1357799239846,1.0,2022-02-27 05:12:32.768787622,1645938752768
2458,2459.0,615.3486115236881,786.1982631911784,1.0,2022-02-27 05:30:55.355656862,1645939855355
2459,2460.0,560.7313857607113,731.5810374282017,1.0,2022-02-27 05:49:40.091160297,1645940980091
2460,2461.0,589.3833042307818,760.2329558982723,1.0,2022-02-27 06:08:03.836779356,1645942083836
2461,2462.0,580.32315693511,751.1728086026004,1.0,2022-02-27 06:26:27.929590702,1645943187929
2462,2463.0,613.1930174805805,784.0426691480708,1.0,2022-02-27 06:44:50.848348379,1645944290848
2463,2464.0,610.7121335630417,781.5617852305321,1.0,2022-02-27 07:03:16.769178391,1645945396769
2464,2465.0,591.6194275901461,762.4690792576365,1.0,2022-02-27 07:21:33.793483019,1645946493793
2465,2466.0,586.9755228398246,757.825174507315,1.0,2022-02-27 07:39:44.464807987,1645947584464
2466,2467.0,614.163381856132,785.0130335236223,1.0,2022-02-27 07:57:53.392050505,1645948673392
2467,2468.0,614.161131237683,785.0107829051734,1.0,2022-02-27 08:16:08.960328102,1645949768960
2468,2469.0,598.4040628325776,769.253714500068,1.0,2022-02-27 08:34:28.268308877,1645950868268
2469,2470.0,569.7778735700775,740.627525237568,1.0,2022-02-27 08:53:04.575568676,1645951984575
2470,2471.0,576.4462190656743,747.2958707331646,1.0,2022-02-27 09:11:29.557847261,1645953089557
2471,2472.0,540.0404289974132,710.8900806649036,1.0,2022-02-27 09:29:55.294754505,1645954195294
2472,2473.0,666.4691121525865,837.3187638200769,1.0,2022-02-27 09:48:20.608525276,1645955300608
2473,2474.0,586.1178689624136,756.967520629904,1.0,2022-02-27 10:06:29.177860975,1645956389177
2474,2475.0,536.5009364705938,707.3505881380844,1.0,2022-02-27 10:25:01.769695759,1645957501769
2475,2476.0,577.7260649021522,656.3609923550376,0.0,2022-02-27 10:43:21.985686302,1645958601985
2476,2477.0,598.1377788219822,676.7727062748678,0.0,2022-02-27 11:01:48.257799624,1645959708257
2477,2478.0,564.3524214014255,642.9873488543111,0.0,2022-02-27 11:20:12.931688547,1645960812931
2478,2479.0,572.2466041740881,650.8815316269737,0.0,2022-02-27 11:38:33.237590313,1645961913237
2479,2480.0,568.693836076547,647.3287635294324,0.0,2022-02-27 11:56:58.327701569,1645963018327
2480,2481.0,673.8700021461198,752.5049295990053,0.0,2022-02-27 12:15:28.444257736,1645964128444
2481,2482.0,605.6893426881101,684.3242701409955,0.0,2022-02-27 12:33:54.302217007,1645965234302
2482,2483.0,571.2265223679567,649.8614498208423,0.0,2022-02-27 12:52:31.840612411,1645966351840
2483,2484.0,521.9886744979962,600.6236019508816,0.0,2022-02-27 13:10:41.320502281,1645967441320
2484,2485.0,632.5181620715156,711.153089524401,0.0,2022-02-27 13:28:49.434401274,1645968529434
2485,2486.0,594.8900897043612,673.5250171572467,0.0,2022-02-27 13:47:07.304970980,1645969627304
2486,2487.0,632.8775831594285,711.512510612314,0.0,2022-02-27 14:05:11.253165960,1645970711253
2487,2488.0,585.2879202363473,663.9228476892328,0.0,2022-02-27 14:23:19.001424074,1645971799001
2488,2489.0,644.7700923582333,723.4050198111189,0.0,2022-02-27 14:41:35.434791565,1645972895434
2489,2490.0,628.7997362235378,707.4346636764234,0.0,2022-02-27 14:59:50.669688225,1645973990669
2490,2491.0,592.5141750440727,671.1491024969583,0.0,2022-02-27 15:18:07.957441568,1645975087957
2491,2492.0,559.3583312326411,637.9932586855267,0.0,2022-02-27 15:36:30.364926338,1645976190364
2492,2493.0,541.1949398389997,619.8298672918853,0.0,2022-02-27 15:54:42.819296598,1645977282819
2493,2494.0,625.0729655810013,703.7078930338868,0.0,2022-02-27 16:13:04.567040682,1645978384567
2494,2495.0,621.9533819843463,700.5883094372317,0.0,2022-02-27 16:31:16.656261921,1645979476656
2495,2496.0,611.5016298330917,690.1365572859773,0.0,2022-02-27 16:49:49.998160362,1645980589998
2496,2497.0,557.3607192168469,635.9956466697323,0.0,2022-02-27 17:08:16.045884371,1645981696045
2497,2498.0,602.8687320912438,681.5036595441294,0.0,2022-02-27 17:26:24.605352163,1645982784605
2498,2499.0,559.0770385405272,637.7119659934127,0.0,2022-02-27 17:44:59.645140409,1645983899645
2499,2500.0,562.3549741552018,640.9899016080873,0.0,2022-02-27 18:03:18.834236383,1645984998834
2500,2501.0,594.6224435157418,673.2573709686272,0.0,2022-02-27 18:21:47.084789276,1645986107084
2501,2502.0,604.5052397682117,683.1401672210974,0.0,2022-02-27 18:40:16.355469465,1645987216355
2502,2503.0,585.8549358783573,664.4898633312429,0.0,2022-02-27 18:58:52.896403790,1645988332896
2503,2504.0,578.9485527634336,657.5834802163191,0.0,2022-02-27 19:17:11.099811554,1645989431099
2504,2505.0,561.818796634008,640.4537240868937,0.0,2022-02-27 19:35:29.935214043,1645990529935
2505,2506.0,659.1711720579094,737.806099510795,0.0,2022-02-27 19:53:45.561258793,1645991625561
2506,2507.0,569.2024419781908,647.8373694310764,0.0,2022-02-27 20:12:03.607893229,1645992723607
2507,2508.0,598.3226313826324,676.957558835518,0.0,2022-02-27 20:30:24.212971210,1645993824212
2508,2509.0,616.7074387284563,695.3423661813418,0.0,2022-02-27 20:48:33.354453564,1645994913354
2509,2510.0,592.1452391680745,670.7801666209599,0.0,2022-02-27 21:06:33.983314037,1645995993983
2510,2511.0,585.2623696455231,663.8972970984088,0.0,2022-02-27 21:25:02.594327450,1645997102594
2511,2512.0,599.2623064904124,677.8972339432979,0.0,2022-02-27 21:43:09.189245701,1645998189189
2512,2513.0,599.7540958007854,678.3890232536711,0.0,2022-02-27 22:01:22.057266951,1645999282057
2513,2514.0,592.3691509721548,671.0040784250403,0.0,2022-02-27 22:19:34.403667212,1646000374403
2514,2515.0,557.9849515029267,636.6198789558122,0.0,2022-02-27 22:38:06.746834517,1646001486746
2515,2516.0,610.9804829637801,689.6154104166657,0.0,2022-02-27 22:56:37.491743803,1646002597491
2516,2517.0,572.990429112103,651.6253565649887,0.0,2022-02-27 23:14:59.506680965,1646003699506
2517,2518.0,642.498118018257,721.1330454711425,0.0,2022-02-27 23:33:19.627471924,1646004799627
2518,2519.0,628.4608142070555,707.0957416599409,0.0,2022-02-27 23:51:50.366602659,1646005910366
2519,2520.0,631.125043696399,804.6710837078664,1.0,2022-02-28 00:10:08.173820734,1646007008173
2520,2521.0,671.099544206573,844.6455842180404,1.0,2022-02-28 00:28:20.610217094,1646008100610
2521,2522.0,593.1891997982165,766.735239809684,1.0,2022-02-28 00:46:25.903267145,1646009185903
2522,2523.0,634.2339736354658,807.7800136469333,1.0,2022-02-28 01:04:59.677198410,1646010299677
2523,2524.0,605.4077420817003,778.9537820931679,1.0,2022-02-28 01:23:26.894175291,1646011406894
2524,2525.0,586.5833290207053,760.1293690321728,1.0,2022-02-28 01:41:38.152413845,1646012498152
2525,2526.0,654.2010708784373,827.747110889905,1.0,2022-02-28 02:00:04.537566662,1646013604537
2526,2527.0,605.7348656368079,779.2809056482753,1.0,2022-02-28 02:18:10.623851538,1646014690623
2527,2528.0,585.0253932117542,758.5714332232218,1.0,2022-02-28 02:36:10.692181349,1646015770692
2528,2529.0,597.5004473448504,771.0464873563179,1.0,2022-02-28 02:54:31.048995495,1646016871048
2529,2530.0,559.3608031081445,732.9068431196121,1.0,2022-02-28 03:12:54.192809343,1646017974192
2530,2531.0,623.8604966011735,797.4065366126412,1.0,2022-02-28 03:31:14.065167427,1646019074065
2531,2532.0,627.980985701591,801.5270257130584,1.0,2022-02-28 03:49:31.131137848,1646020171131
2532,2533.0,654.9619843093586,828.5080243208262,1.0,2022-02-28 04:07:50.141734600,1646021270141
2533,2534.0,623.7409970822164,797.287037093684,1.0,2022-02-28 04:26:00.603445053,1646022360603
2534,2535.0,634.3919031639023,807.9379431753697,1.0,2022-02-28 04:44:05.467840672,1646023445467
2535,2536.0,651.759146831627,825.3051868430945,1.0,2022-02-28 05:02:31.813583612,1646024551813
2536,2537.0,631.4643753924539,805.0104154039215,1.0,2022-02-28 05:20:45.240541220,1646025645240
2537,2538.0,602.924323070404,776.4703630818714,1.0,2022-02-28 05:39:07.360246420,1646026747360
2538,2539.0,590.8545468493832,764.4005868608507,1.0,2022-02-28 05:57:35.216557503,1646027855216
2539,2540.0,660.0188793154904,833.5649193269579,1.0,2022-02-28 06:15:48.378733158,1646028948378
2540,2541.0,628.5211304232944,802.067170434762,1.0,2022-02-28 06:34:11.320768595,1646030051320
2541,2542.0,650.4598304851388,824.0058704966065,1.0,2022-02-28 06:52:29.114341736,1646031149114
2542,2543.0,611.7675383949332,785.3135784064008,1.0,2022-02-28 07:10:44.432326317,1646032244432
2543,2544.0,567.3070917271464,740.8531317386138,1.0,2022-02-28 07:28:57.086575031,1646033337086
2544,2545.0,608.5639508108237,782.1099908222913,1.0,2022-02-28 07:47:38.663922071,1646034458663
2545,2546.0,636.4944209295588,810.0404609410263,1.0,2022-02-28 08:06:03.664416790,1646035563664
2546,2547.0,614.2508927293256,692.8858201822112,0.0,2022-02-28 08:24:16.153034449,1646036656153
2547,2548.0,644.7081772276168,723.3431046805023,0.0,2022-02-28 08:42:37.023873568,1646037757023
2548,2549.0,580.7469371529838,659.3818646058695,0.0,2022-02-28 09:00:59.986429691,1646038859986
2549,2550.0,562.5828356333136,641.2177630861992,0.0,2022-02-28 09:19:08.384579420,1646039948384
2550,2551.0,639.1661748015695,717.801102254455,0.0,2022-02-28 09:37:21.825788498,1646041041825
2551,2552.0,587.58305901772,666.2179864706055,0.0,2022-02-28 09:55:33.904766560,1646042133904
2552,2553.0,610.0411511742922,627.4334268343813,0.0,2022-02-28 10:13:46.757290363,1646043226757
2553,2554.0,672.2530351868014,689.6453108468908,0.0,2022-02-28 10:32:17.439396620,1646044337439
2554,2555.0,593.218544460753,675.0521003152531,0.0,2022-02-28 10:50:31.165290594,1646045431165
2555,2556.0,561.6946542752563,643.5282101297565,0.0,2022-02-28 11:08:57.802478313,1646046537802
2556,2557.0,585.0034537686529,666.837009623153,0.0,2022-02-28 11:27:02.639198065,1646047622639
2557,2558.0,618.5938434482781,700.4273993027781,0.0,2022-02-28 11:45:04.334396362,1646048704334
2558,2559.0,610.8760647429878,785.1236132594134,1.0,2022-02-28 12:03:27.249660730,1646049807249
2559,2560.0,629.3857702128977,803.6333187293234,1.0,2022-02-28 12:21:37.998102427,1646050897998
2560,2561.0,601.8077046732781,776.0552531897036,1.0,2022-02-28 12:40:05.486772537,1646052005486
2561,2562.0,593.5285544843208,767.7761030007463,1.0,2022-02-28 12:58:24.204133987,1646053104204
2562,2563.0,635.7495666548575,809.9971151712831,1.0,2022-02-28 13:16:45.915071249,1646054205915
2563,2564.0,669.110168069405,843.3577165858304,1.0,2022-02-28 13:35:00.784106731,1646055300784
2564,2565.0,588.7781804756636,763.0257289920891,1.0,2022-02-28 13:53:12.754675627,1646056392754
2565,2566.0,643.0795807423807,817.3271292588064,1.0,2022-02-28 14:11:41.713428736,1646057501713
2566,2567.0,685.29167966209,859.5392281785156,1.0,2022-02-28 14:30:00.113054037,1646058600113
2567,2568.0,602.044377314754,776.2919258311796,1.0,2022-02-28 14:48:21.408812046,1646059701408
2568,2569.0,629.7358812917316,803.9834298081572,1.0,2022-02-28 15:06:42.891468525,1646060802891
2569,2570.0,681.8662234035911,856.1137719200168,1.0,2022-02-28 15:25:03.835753679,1646061903835
2570,2571.0,602.3645022086488,776.6120507250743,1.0,2022-02-28 15:43:23.897253513,1646063003897
2571,2572.0,591.9988252396397,766.2463737560653,1.0,2022-02-28 16:01:48.438915730,1646064108438
2572,2573.0,656.610086474569,830.8576349909946,1.0,2022-02-28 16:20:22.592663765,1646065222592
2573,2574.0,577.8703318309105,752.1178803473362,1.0,2022-02-28 16:38:41.381174564,1646066321381
2574,2575.0,618.3792179411322,792.6267664575579,1.0,2022-02-28 16:56:54.538158894,1646067414538
2575,2576.0,604.8224683656769,779.0700168821025,1.0,2022-02-28 17:15:26.249757767,1646068526249
2576,2577.0,597.9751261455763,772.2226746620019,1.0,2022-02-28 17:33:53.159449816,1646069633159
2577,2578.0,641.1907277022949,815.4382762187205,1.0,2022-02-28 17:52:15.560808182,1646070735560
2578,2579.0,602.9438082025735,777.1913567189989,1.0,2022-02-28 18:10:43.009912014,1646071843009
2579,2580.0,606.1732711751588,780.4208196915844,1.0,2022-02-28 18:29:09.086249828,1646072949086
2580,2581.0,584.4850226638267,758.7325711802522,1.0,2022-02-28 18:47:33.830356836,1646074053830
2581,2582.0,652.555185364668,826.8027338810936,1.0,2022-02-28 19:06:02.958984613,1646075162958
2582,2583.0,612.9048186420994,787.152367158525,1.0,2022-02-28 19:24:40.716344833,1646076280716
2583,2584.0,567.9116773100799,742.1592258265053,1.0,2022-02-28 19:42:53.527157545,1646077373527
2584,2585.0,630.5387778339842,804.7863263504099,1.0,2022-02-28 20:01:18.368613958,1646078478368
2585,2586.0,619.6801662164521,836.1102276091009,1.0,2022-02-28 20:19:57.330273867,1646079597330
2586,2587.0,647.9833550914161,864.4134164840647,1.0,2022-02-28 20:38:20.630848885,1646080700630
2587,2588.0,599.5870687655588,816.0171301582076,1.0,2022-02-28 20:56:51.485733747,1646081811485
2588,2589.0,664.7087142977213,881.1387756903699,1.0,2022-02-28 21:15:15.307468414,1646082915307
2589,2590.0,624.5401398915495,840.9702012841982,1.0,2022-02-28 21:33:50.722298622,1646084030722
2590,2591.0,600.6760248948095,817.1060862874582,1.0,2022-02-28 21:52:01.101241827,1646085121101
2591,2592.0,618.8408084897613,742.8568772204845,0.0,2022-02-28 22:10:34.266374111,1646086234266
2592,2593.0,633.7306402515492,757.7467089822725,0.0,2022-02-28 22:29:03.339753866,1646087343339
2593,2594.0,606.4831688538407,730.499237584564,0.0,2022-02-28 22:47:26.343879700,1646088446343
2594,2595.0,674.3610592914858,798.3771280222089,0.0,2022-02-28 23:05:26.781031132,1646089526781
2595,2596.0,633.6525898629193,757.6686585936426,0.0,2022-02-28 23:23:48.242476940,1646090628242
2596,2597.0,601.9939230095093,726.0099917402325,0.0,2022-02-28 23:42:06.993730068,1646091726993
2597,2598.0,628.5981350908082,752.6142038215315,0.0,2022-03-01 00:00:31.494440317,1646092831494
2598,2599.0,624.9560312714204,748.9721000021435,0.0,2022-03-01 00:18:47.437174797,1646093927437
2599,2600.0,611.299522718743,735.3155914494663,0.0,2022-03-01 00:37:09.455798626,1646095029455
2600,2601.0,589.1895396408394,713.2056083715626,0.0,2022-03-01 00:55:16.990619898,1646096116990
2601,2602.0,583.8150547693768,823.7505754239431,1.0,2022-03-01 01:13:30.740533829,1646097210740
2602,2603.0,632.9124535380472,872.8479741926134,1.0,2022-03-01 01:32:10.839992046,1646098330839
2603,2604.0,595.5373610018408,925.2775538701302,1.0,2022-03-01 01:50:39.730119705,1646099439730
2604,2605.0,600.8672942835942,930.6074871518834,1.0,2022-03-01 02:08:36.468597889,1646100516468
2605,2606.0,629.2674841272842,959.0076769955734,1.0,2022-03-01 02:26:54.907961607,1646101614907
2606,2607.0,631.860881628395,961.6010744966842,1.0,2022-03-01 02:45:15.045631170,1646102715045
2607,2608.0,631.4618308670204,845.2825718114667,1.0,2022-03-01 03:03:30.737466335,1646103810737
2608,2609.0,619.1348313486817,832.9555722931281,1.0,2022-03-01 03:21:53.820562840,1646104913820
2609,2610.0,646.8225920614661,860.6433330059125,1.0,2022-03-01 03:40:08.327206373,1646106008327
2610,2611.0,654.2121371402083,868.0328780846545,1.0,2022-03-01 03:58:35.256104946,1646107115256
2611,2612.0,634.6446786633711,848.4654196078174,1.0,2022-03-01 04:16:46.626876593,1646108206626
2612,2613.0,610.7665953121967,824.587336256643,1.0,2022-03-01 04:35:04.993083477,1646109304993
2613,2614.0,654.343401247149,868.1641421915953,1.0,2022-03-01 04:53:24.940526485,1646110404940
2614,2615.0,625.6367339253687,749.6528026560919,0.0,2022-03-01 05:11:32.779230595,1646111492779
2615,2616.0,614.9972146422459,739.0132833729691,0.0,2022-03-01 05:29:55.617783308,1646112595617
